tipo,CNPJ,RazaoAnterior,RazaoAtual,valor,arquivo
CNPJ_Razao_Conflito,20160301000000,20443744,5163199,,caderno_mar23.zip
CNPJ_Razao_Conflito,20160601000000,20663856,5136172,,caderno_mar23.zip
CNPJ_Razao_Conflito,20160901000000,20858519,5098696,,caderno_mar23.zip
CNPJ_Razao_Conflito,20161201000000,21181491,5029219,,caderno_mar23.zip
CNPJ_Razao_Conflito,20170301000000,21499200,4996645,,caderno_mar23.zip
CNPJ_Razao_Conflito,20170601000000,21617290,4972099,,caderno_mar23.zip
CNPJ_Razao_Conflito,20170901000000,21979881,4947528,,caderno_mar23.zip
CNPJ_Razao_Conflito,20171201000000,22271134,4868157,,caderno_mar23.zip
CNPJ_Razao_Conflito,20180301000000,22419447,4831545,,caderno_mar23.zip
CNPJ_Razao_Conflito,20180601000000,23263131,4786307,,caderno_mar23.zip
CNPJ_Razao_Conflito,20180901000000,23848439,4755442,,caderno_mar23.zip
CNPJ_Razao_Conflito,20181201000000,24046363,4668580,,caderno_mar23.zip
CNPJ_Razao_Conflito,20190301000000,24212147,4626957,,caderno_mar23.zip
CNPJ_Razao_Conflito,20190601000000,24434006,4590776,,caderno_mar23.zip
CNPJ_Razao_Conflito,20190901000000,24861374,4551753,,caderno_mar23.zip
CNPJ_Razao_Conflito,20191201000000,25426316,4456973,,caderno_mar23.zip
CNPJ_Razao_Conflito,20200301000000,25522154,4381792,,caderno_mar23.zip
CNPJ_Razao_Conflito,20200601000000,24746954,4323744,,caderno_mar23.zip
CNPJ_Razao_Conflito,20200901000000,25462492,4289187,,caderno_mar23.zip
CNPJ_Razao_Conflito,20201201000000,26038882,4250283,,caderno_mar23.zip
CNPJ_Razao_Conflito,20210301000000,26444376,4218195,,caderno_mar23.zip
CNPJ_Razao_Conflito,20210601000000,26868182,4172226,,caderno_mar23.zip
CNPJ_Razao_Conflito,20210901000000,27754704,4129927,,caderno_mar23.zip
CNPJ_Razao_Conflito,20211201000000,28273256,4090622,,caderno_mar23.zip
CNPJ_Razao_Conflito,20220301000000,40154493,4036961,,caderno_mar23.zip
CNPJ_Razao_Conflito,20220601000000,40614659,3972231,,caderno_mar23.zip
CNPJ_Razao_Conflito,20220901000000,41071771,3962859,,caderno_mar23.zip
CNPJ_Razao_Conflito,20221201000000,41387805,3918744,,caderno_mar23.zip
CNPJ_Razao_Conflito,20151201000000,9735173,421746,,caderno_mar23.zip
CNPJ_Razao_Conflito,20160301000000,20443744,414879,,caderno_mar23.zip
CNPJ_Razao_Conflito,20160601000000,20663856,409123,,caderno_mar23.zip
CNPJ_Razao_Conflito,20160901000000,20858519,392879,,caderno_mar23.zip
CNPJ_Razao_Conflito,20161201000000,21181491,389527,,caderno_mar23.zip
CNPJ_Razao_Conflito,20170301000000,21499200,362894,,caderno_mar23.zip
CNPJ_Razao_Conflito,20170601000000,21617290,358744,,caderno_mar23.zip
CNPJ_Razao_Conflito,20170901000000,21979881,357740,,caderno_mar23.zip
CNPJ_Razao_Conflito,20171201000000,22271134,354253,,caderno_mar23.zip
CNPJ_Razao_Conflito,20180301000000,22419447,351318,,caderno_mar23.zip
CNPJ_Razao_Conflito,20180601000000,23263131,350643,,caderno_mar23.zip
CNPJ_Razao_Conflito,20180901000000,23848439,346619,,caderno_mar23.zip
CNPJ_Razao_Conflito,20181201000000,24046363,346364,,caderno_mar23.zip
CNPJ_Razao_Conflito,20190301000000,24212147,338378,,caderno_mar23.zip
CNPJ_Razao_Conflito,20190601000000,24434006,340246,,caderno_mar23.zip
CNPJ_Razao_Conflito,20190901000000,24861374,328238,,caderno_mar23.zip
CNPJ_Razao_Conflito,20191201000000,25426316,325207,,caderno_mar23.zip
CNPJ_Razao_Conflito,20200301000000,25522154,327598,,caderno_mar23.zip
CNPJ_Razao_Conflito,20200601000000,24746954,331894,,caderno_mar23.zip
CNPJ_Razao_Conflito,20200901000000,25462492,340236,,caderno_mar23.zip
CNPJ_Razao_Conflito,20201201000000,26038882,346050,,caderno_mar23.zip
CNPJ_Razao_Conflito,20210301000000,26444376,346272,,caderno_mar23.zip
CNPJ_Razao_Conflito,20210601000000,26868182,343202,,caderno_mar23.zip
CNPJ_Razao_Conflito,20210901000000,27754704,342778,,caderno_mar23.zip
CNPJ_Razao_Conflito,20211201000000,28273256,342984,,caderno_mar23.zip
CNPJ_Razao_Conflito,20220301000000,40154493,347992,,caderno_mar23.zip
CNPJ_Razao_Conflito,20220601000000,40614659,353221,,caderno_mar23.zip
CNPJ_Razao_Conflito,20220901000000,41071771,349724,,caderno_mar23.zip
CNPJ_Razao_Conflito,20221201000000,41387805,346935,,caderno_mar23.zip
CNPJ_Razao_Conflito,20141201000000,381,9916135,,caderno_mar23.zip
CNPJ_Razao_Conflito,20160301000000,20443744,9639084,,caderno_mar23.zip
CNPJ_Razao_Conflito,20160601000000,20663856,9580340,,caderno_mar23.zip
CNPJ_Razao_Conflito,20160901000000,20858519,9521694,,caderno_mar23.zip
CNPJ_Razao_Conflito,20161201000000,21181491,9455509,,caderno_mar23.zip
CNPJ_Razao_Conflito,20170301000000,21499200,9391547,,caderno_mar23.zip
CNPJ_Razao_Conflito,20170601000000,21617290,9336986,,caderno_mar23.zip
CNPJ_Razao_Conflito,20170901000000,21979881,9285375,,caderno_mar23.zip
CNPJ_Razao_Conflito,20171201000000,22271134,9226965,,caderno_mar23.zip
CNPJ_Razao_Conflito,20180301000000,22419447,9186078,,caderno_mar23.zip
CNPJ_Razao_Conflito,20180601000000,23263131,9164446,,caderno_mar23.zip
CNPJ_Razao_Conflito,20180901000000,23848439,9117915,,caderno_mar23.zip
CNPJ_Razao_Conflito,20181201000000,24046363,9126592,,caderno_mar23.zip
CNPJ_Razao_Conflito,20190301000000,24212147,9048384,,caderno_mar23.zip
CNPJ_Razao_Conflito,20190601000000,24434006,9046168,,caderno_mar23.zip
CNPJ_Razao_Conflito,20190901000000,24861374,9036747,,caderno_mar23.zip
CNPJ_Razao_Conflito,20191201000000,25426316,9036143,,caderno_mar23.zip
CNPJ_Razao_Conflito,20200301000000,25522154,9001216,,caderno_mar23.zip
CNPJ_Razao_Conflito,20200601000000,24746954,8937159,,caderno_mar23.zip
CNPJ_Razao_Conflito,20200901000000,25462492,8999105,,caderno_mar23.zip
CNPJ_Razao_Conflito,20201201000000,26038882,9037857,,caderno_mar23.zip
CNPJ_Razao_Conflito,20210301000000,26444376,8999239,,caderno_mar23.zip
CNPJ_Razao_Conflito,20210601000000,26868182,8946993,,caderno_mar23.zip
CNPJ_Razao_Conflito,20210901000000,27754704,8890896,,caderno_mar23.zip
CNPJ_Razao_Conflito,20211201000000,28273256,8892517,,caderno_mar23.zip
CNPJ_Razao_Conflito,20220301000000,40154493,8893063,,caderno_mar23.zip
CNPJ_Razao_Conflito,20220601000000,40614659,8985988,,caderno_mar23.zip
CNPJ_Razao_Conflito,20220901000000,41071771,8990383,,caderno_mar23.zip
CNPJ_Razao_Conflito,20221201000000,41387805,8962617,,caderno_mar23.zip
CNPJ_Razao_Conflito,20141201000000,381,3604457,,caderno_mar23.zip
CNPJ_Razao_Conflito,20150301000000,9876148,3584979,,caderno_mar23.zip
CNPJ_Razao_Conflito,20150601000000,9881299,3646106,,caderno_mar23.zip
CNPJ_Razao_Conflito,20150901000000,9832226,3719079,,caderno_mar23.zip
CNPJ_Razao_Conflito,20151201000000,9735173,3735680,,caderno_mar23.zip
CNPJ_Razao_Conflito,20160301000000,20443744,3567887,,caderno_mar23.zip
CNPJ_Razao_Conflito,20160601000000,20663856,3595602,,caderno_mar23.zip
CNPJ_Razao_Conflito,20160901000000,20858519,3719083,,caderno_mar23.zip
CNPJ_Razao_Conflito,20161201000000,21181491,3855960,,caderno_mar23.zip
CNPJ_Razao_Conflito,20170301000000,21499200,3916869,,caderno_mar23.zip
CNPJ_Razao_Conflito,20170601000000,21617290,3909179,,caderno_mar23.zip
CNPJ_Razao_Conflito,20170901000000,21979881,3960838,,caderno_mar23.zip
CNPJ_Razao_Conflito,20171201000000,22271134,3956910,,caderno_mar23.zip
CNPJ_Razao_Conflito,20180301000000,22419447,3967964,,caderno_mar23.zip
CNPJ_Razao_Conflito,20180601000000,23263131,4065551,,caderno_mar23.zip
CNPJ_Razao_Conflito,20180901000000,23848439,4181457,,caderno_mar23.zip
CNPJ_Razao_Conflito,20181201000000,24046363,4301194,,caderno_mar23.zip
CNPJ_Razao_Conflito,20190301000000,24212147,4319012,,caderno_mar23.zip
CNPJ_Razao_Conflito,20190601000000,24434006,4280310,,caderno_mar23.zip
CNPJ_Razao_Conflito,20190901000000,24861374,4285590,,caderno_mar23.zip
CNPJ_Razao_Conflito,20191201000000,25426316,4329051,,caderno_mar23.zip
CNPJ_Razao_Conflito,20200301000000,25522154,4266163,,caderno_mar23.zip
CNPJ_Razao_Conflito,20200601000000,24746954,4002316,,caderno_mar23.zip
CNPJ_Razao_Conflito,20200901000000,25462492,4328798,,caderno_mar23.zip
CNPJ_Razao_Conflito,20201201000000,26038882,4539627,,caderno_mar23.zip
CNPJ_Razao_Conflito,20210301000000,26444376,4663955,,caderno_mar23.zip
CNPJ_Razao_Conflito,20210601000000,26868182,4768529,,caderno_mar23.zip
CNPJ_Razao_Conflito,20210901000000,27754704,5000737,,caderno_mar23.zip
CNPJ_Razao_Conflito,20211201000000,28273256,5071405,,caderno_mar23.zip
CNPJ_Razao_Conflito,20220301000000,40154493,5104761,,caderno_mar23.zip
CNPJ_Razao_Conflito,20220601000000,40614659,5173696,,caderno_mar23.zip
CNPJ_Razao_Conflito,20220901000000,41071771,5301585,,caderno_mar23.zip
CNPJ_Razao_Conflito,20221201000000,41387805,5310886,,caderno_mar23.zip
CNPJ_Razao_Conflito,20151201000000,9735173,364,,caderno_mar23.zip
CNPJ_Razao_Conflito,20161201000000,21181491,343,,caderno_mar23.zip
CNPJ_Razao_Conflito,20171201000000,22271134,334,,caderno_mar23.zip
CNPJ_Razao_Conflito,20181201000000,24046363,306,,caderno_mar23.zip
CNPJ_Razao_Conflito,20191201000000,25426316,295,,caderno_mar23.zip
CNPJ_Razao_Conflito,20201201000000,26038882,274,,caderno_mar23.zip
CNPJ_Razao_Conflito,20211201000000,28273256,271,,caderno_mar23.zip
CNPJ_Razao_Conflito,20221201000000,41387805,254,,caderno_mar23.zip
CNPJ_Razao_Conflito,00000000000001,,*,,caderno_mar23.zip
CNPJ_Razao_Conflito,00000000000001,,0.54,,caderno_mar23.zip
Valor_NaoPositivo,00000000000001,,,-0.05263157894736825,caderno_mar23.zip
CNPJ_Razao_Conflito,00000000000001,,*,,caderno_mar23.zip
CNPJ_Razao_Conflito,00000000000001,,1.14,,caderno_mar23.zip
CNPJ_Razao_Conflito,20101201000000,433,0.63,,caderno_mar23.zip
CNPJ_Razao_Conflito,20111201000000,429,0.5,,caderno_mar23.zip
Valor_NaoPositivo,20120201000000,,,-0.0662,caderno_mar23.zip
Valor_NaoPositivo,20130301000000,,,-0.1747,caderno_mar23.zip
Valor_NaoPositivo,20130701000000,,,-0.1312,caderno_mar23.zip
CNPJ_Razao_Conflito,20131201000000,391,0.92,,caderno_mar23.zip
CNPJ_Razao_Conflito,20141201000000,381,0.78,,caderno_mar23.zip
CNPJ_Razao_Conflito,20150301000000,9876148,1.32,,caderno_mar23.zip
CNPJ_Razao_Conflito,20150601000000,9881299,0.79,,caderno_mar23.zip
CNPJ_Razao_Conflito,20150901000000,9832226,0.54,,caderno_mar23.zip
CNPJ_Razao_Conflito,20151201000000,9735173,0.96,,caderno_mar23.zip
CNPJ_Razao_Conflito,20160301000000,20443744,0.43,,caderno_mar23.zip
CNPJ_Razao_Conflito,20160601000000,20663856,0.35,,caderno_mar23.zip
CNPJ_Razao_Conflito,20160901000000,20858519,0.08,,caderno_mar23.zip
Valor_NaoPositivo,20160901000000,,,-0.14,caderno_mar23.zip
CNPJ_Razao_Conflito,20161201000000,21181491,0.3,,caderno_mar23.zip
Valor_NaoPositivo,20170201000000,,,-0.08,caderno_mar23.zip
CNPJ_Razao_Conflito,20170301000000,21499200,0.25,,caderno_mar23.zip
Valor_NaoPositivo,20170501000000,,,-0.05,caderno_mar23.zip
CNPJ_Razao_Conflito,20170601000000,21617290,-0.23,,caderno_mar23.zip
Valor_NaoPositivo,20170701000000,,,-0.01,caderno_mar23.zip
CNPJ_Razao_Conflito,20170901000000,21979881,0.16,,caderno_mar23.zip
CNPJ_Razao_Conflito,20171201000000,22271134,0.443,,caderno_mar23.zip
Valor_NaoPositivo,20180201000000,,,-0.42,caderno_mar23.zip
CNPJ_Razao_Conflito,20180301000000,22419447,0.09,,caderno_mar23.zip
Valor_NaoPositivo,20180301000000,,,0.0,caderno_mar23.zip
Valor_NaoPositivo,20180401000000,,,-0.03,caderno_mar23.zip
CNPJ_Razao_Conflito,20180601000000,23263131,1.26,,caderno_mar23.zip
CNPJ_Razao_Conflito,20180901000000,23848439,0.48,,caderno_mar23.zip
CNPJ_Razao_Conflito,20181201000000,24046363,0.15,,caderno_mar23.zip
CNPJ_Razao_Conflito,20190301000000,24212147,0.75,,caderno_mar23.zip
Valor_NaoPositivo,20190501000000,,,-0.02,caderno_mar23.zip
CNPJ_Razao_Conflito,20190601000000,24434006,0.01,,caderno_mar23.zip
CNPJ_Razao_Conflito,20190901000000,24861374,-0.04,,caderno_mar23.zip
Valor_NaoPositivo,20190901000000,,,0.0,caderno_mar23.zip
CNPJ_Razao_Conflito,20191201000000,25426316,1.15,,caderno_mar23.zip
CNPJ_Razao_Conflito,20200301000000,25522154,0.07,,caderno_mar23.zip
Valor_NaoPositivo,20200401000000,,,-0.3,caderno_mar23.zip
Valor_NaoPositivo,20200501000000,,,-0.24,caderno_mar23.zip
CNPJ_Razao_Conflito,20200601000000,24746954,0.26,,caderno_mar23.zip
CNPJ_Razao_Conflito,20200901000000,25462492,0.64,,caderno_mar23.zip
CNPJ_Razao_Conflito,20201201000000,26038882,1.35,,caderno_mar23.zip
CNPJ_Razao_Conflito,20210301000000,26444376,0.93,,caderno_mar23.zip
CNPJ_Razao_Conflito,20210601000000,26868182,0.53,,caderno_mar23.zip
CNPJ_Razao_Conflito,20210901000000,27754704,1.16,,caderno_mar23.zip
CNPJ_Razao_Conflito,20211201000000,28273256,0.73,,caderno_mar23.zip
CNPJ_Razao_Conflito,20220301000000,40154493,1.62,,caderno_mar23.zip
CNPJ_Razao_Conflito,20220601000000,40614659,0.67,,caderno_mar23.zip
CNPJ_Razao_Conflito,20220901000000,41071771,-0.29,,caderno_mar23.zip
CNPJ_Razao_Conflito,20221201000000,41387805,0.62,,caderno_mar23.zip
CNPJ_Razao_Conflito,20221201000000,41387805,41141920,,caderno_mar24.zip
CNPJ_Razao_Conflito,20230301000000,41530252,41236685,,caderno_mar24.zip
CNPJ_Razao_Conflito,20230601000000,41394219,41447461,,caderno_mar24.zip
CNPJ_Razao_Conflito,20230901000000,41818784,41878537,,caderno_mar24.zip
CNPJ_Razao_Conflito,20231201000000,42002535,42015706,,caderno_mar24.zip
CNPJ_Razao_Conflito,20221201000000,41387805,24877360,,caderno_mar24.zip
CNPJ_Razao_Conflito,20230301000000,41530252,25210804,,caderno_mar24.zip
CNPJ_Razao_Conflito,20230601000000,41394219,25766280,,caderno_mar24.zip
CNPJ_Razao_Conflito,20230901000000,41818784,26338239,,caderno_mar24.zip
CNPJ_Razao_Conflito,20231201000000,42002535,26968000,,caderno_mar24.zip
CNPJ_Razao_Conflito,20180901000000,23848439,23838481,,caderno_mar24.zip
CNPJ_Razao_Conflito,20181201000000,24046363,24033193,,caderno_mar24.zip
CNPJ_Razao_Conflito,20190301000000,24212147,24168613,,caderno_mar24.zip
CNPJ_Razao_Conflito,20190601000000,24434006,24391557,,caderno_mar24.zip
CNPJ_Razao_Conflito,20190901000000,24861374,24820130,,caderno_mar24.zip
CNPJ_Razao_Conflito,20191201000000,25426316,25385141,,caderno_mar24.zip
CNPJ_Razao_Conflito,20200301000000,25522154,25483735,,caderno_mar24.zip
CNPJ_Razao_Conflito,20200601000000,24746954,24711423,,caderno_mar24.zip
CNPJ_Razao_Conflito,20200901000000,25462492,25429660,,caderno_mar24.zip
CNPJ_Razao_Conflito,20201201000000,26038882,26009346,,caderno_mar24.zip
CNPJ_Razao_Conflito,20210301000000,26444376,26413079,,caderno_mar24.zip
CNPJ_Razao_Conflito,20210601000000,26868182,26837384,,caderno_mar24.zip
CNPJ_Razao_Conflito,20210901000000,27754704,27723220,,caderno_mar24.zip
CNPJ_Razao_Conflito,20211201000000,28273256,28245107,,caderno_mar24.zip
CNPJ_Razao_Conflito,20220301000000,40154493,28435544,,caderno_mar24.zip
CNPJ_Razao_Conflito,20220601000000,40614659,29012013,,caderno_mar24.zip
CNPJ_Razao_Conflito,20220901000000,41071771,29634268,,caderno_mar24.zip
CNPJ_Razao_Conflito,20221201000000,41387805,30190472,,caderno_mar24.zip
CNPJ_Razao_Conflito,20230301000000,41530252,30527225,,caderno_mar24.zip
CNPJ_Razao_Conflito,20230601000000,41394219,31128464,,caderno_mar24.zip
CNPJ_Razao_Conflito,20230901000000,41818784,31797484,,caderno_mar24.zip
CNPJ_Razao_Conflito,20231201000000,42002535,32555087,,caderno_mar24.zip
CNPJ_Razao_Conflito,20161201000000,21181491,5029219,,caderno_mar24.zip
CNPJ_Razao_Conflito,20170301000000,21499200,4996645,,caderno_mar24.zip
CNPJ_Razao_Conflito,20170601000000,21617290,4972099,,caderno_mar24.zip
CNPJ_Razao_Conflito,20170901000000,21979881,4947528,,caderno_mar24.zip
CNPJ_Razao_Conflito,20171201000000,22271134,4868157,,caderno_mar24.zip
CNPJ_Razao_Conflito,20180301000000,22419447,4831545,,caderno_mar24.zip
CNPJ_Razao_Conflito,20180601000000,23263131,4787013,,caderno_mar24.zip
CNPJ_Razao_Conflito,20180901000000,23848439,4756486,,caderno_mar24.zip
CNPJ_Razao_Conflito,20181201000000,24046363,4668841,,caderno_mar24.zip
CNPJ_Razao_Conflito,20190301000000,24212147,4626691,,caderno_mar24.zip
CNPJ_Razao_Conflito,20190601000000,24434006,4591351,,caderno_mar24.zip
CNPJ_Razao_Conflito,20190901000000,24861374,4552899,,caderno_mar24.zip
CNPJ_Razao_Conflito,20191201000000,25426316,4459562,,caderno_mar24.zip
CNPJ_Razao_Conflito,20200301000000,25522154,4385043,,caderno_mar24.zip
CNPJ_Razao_Conflito,20200601000000,24746954,4327562,,caderno_mar24.zip
CNPJ_Razao_Conflito,20200901000000,25462492,4293470,,caderno_mar24.zip
CNPJ_Razao_Conflito,20201201000000,26038882,4255233,,caderno_mar24.zip
CNPJ_Razao_Conflito,20210301000000,26444376,4224111,,caderno_mar24.zip
CNPJ_Razao_Conflito,20210601000000,26868182,4179281,,caderno_mar24.zip
CNPJ_Razao_Conflito,20210901000000,27754704,4137532,,caderno_mar24.zip
CNPJ_Razao_Conflito,20211201000000,28273256,4099083,,caderno_mar24.zip
CNPJ_Razao_Conflito,20220301000000,40154493,4047279,,caderno_mar24.zip
CNPJ_Razao_Conflito,20220601000000,40614659,3983144,,caderno_mar24.zip
CNPJ_Razao_Conflito,20220901000000,41071771,3975365,,caderno_mar24.zip
CNPJ_Razao_Conflito,20221201000000,41387805,3935886,,caderno_mar24.zip
CNPJ_Razao_Conflito,20230301000000,41530252,3927381,,caderno_mar24.zip
CNPJ_Razao_Conflito,20230601000000,41394219,3916761,,caderno_mar24.zip
CNPJ_Razao_Conflito,20230901000000,41818784,3928962,,caderno_mar24.zip
CNPJ_Razao_Conflito,20231201000000,42002535,3930167,,caderno_mar24.zip
CNPJ_Razao_Conflito,20161201000000,21181491,389527,,caderno_mar24.zip
CNPJ_Razao_Conflito,20170301000000,21499200,362894,,caderno_mar24.zip
CNPJ_Razao_Conflito,20170601000000,21617290,358744,,caderno_mar24.zip
CNPJ_Razao_Conflito,20170901000000,21979881,357740,,caderno_mar24.zip
CNPJ_Razao_Conflito,20171201000000,22271134,354253,,caderno_mar24.zip
CNPJ_Razao_Conflito,20180301000000,22419447,351318,,caderno_mar24.zip
CNPJ_Razao_Conflito,20180601000000,23263131,350660,,caderno_mar24.zip
CNPJ_Razao_Conflito,20180901000000,23848439,346409,,caderno_mar24.zip
CNPJ_Razao_Conflito,20181201000000,24046363,346518,,caderno_mar24.zip
CNPJ_Razao_Conflito,20190301000000,24212147,338213,,caderno_mar24.zip
CNPJ_Razao_Conflito,20190601000000,24434006,340416,,caderno_mar24.zip
CNPJ_Razao_Conflito,20190901000000,24861374,328383,,caderno_mar24.zip
CNPJ_Razao_Conflito,20191201000000,25426316,325283,,caderno_mar24.zip
CNPJ_Razao_Conflito,20200301000000,25522154,327643,,caderno_mar24.zip
CNPJ_Razao_Conflito,20200601000000,24746954,331919,,caderno_mar24.zip
CNPJ_Razao_Conflito,20200901000000,25462492,340247,,caderno_mar24.zip
CNPJ_Razao_Conflito,20201201000000,26038882,346052,,caderno_mar24.zip
CNPJ_Razao_Conflito,20210301000000,26444376,346236,,caderno_mar24.zip
CNPJ_Razao_Conflito,20210601000000,26868182,343178,,caderno_mar24.zip
CNPJ_Razao_Conflito,20210901000000,27754704,342740,,caderno_mar24.zip
CNPJ_Razao_Conflito,20211201000000,28273256,342941,,caderno_mar24.zip
CNPJ_Razao_Conflito,20220301000000,40154493,347927,,caderno_mar24.zip
CNPJ_Razao_Conflito,20220601000000,40614659,353167,,caderno_mar24.zip
CNPJ_Razao_Conflito,20220901000000,41071771,349657,,caderno_mar24.zip
CNPJ_Razao_Conflito,20221201000000,41387805,346883,,caderno_mar24.zip
CNPJ_Razao_Conflito,20230301000000,41530252,345062,,caderno_mar24.zip
CNPJ_Razao_Conflito,20230601000000,41394219,346256,,caderno_mar24.zip
CNPJ_Razao_Conflito,20230901000000,41818784,347236,,caderno_mar24.zip
CNPJ_Razao_Conflito,20231201000000,42002535,348659,,caderno_mar24.zip
CNPJ_Razao_Conflito,20160301000000,20443744,9639084,,caderno_mar24.zip
CNPJ_Razao_Conflito,20160601000000,20663856,9580340,,caderno_mar24.zip
CNPJ_Razao_Conflito,20160901000000,20858519,9521694,,caderno_mar24.zip
CNPJ_Razao_Conflito,20161201000000,21181491,9455509,,caderno_mar24.zip
CNPJ_Razao_Conflito,20170301000000,21499200,9391547,,caderno_mar24.zip
CNPJ_Razao_Conflito,20170601000000,21617290,9336986,,caderno_mar24.zip
CNPJ_Razao_Conflito,20170901000000,21979881,9285375,,caderno_mar24.zip
CNPJ_Razao_Conflito,20171201000000,22271134,9226965,,caderno_mar24.zip
CNPJ_Razao_Conflito,20180301000000,22419447,9186078,,caderno_mar24.zip
CNPJ_Razao_Conflito,20180601000000,23263131,9167193,,caderno_mar24.zip
CNPJ_Razao_Conflito,20180901000000,23848439,9121565,,caderno_mar24.zip
CNPJ_Razao_Conflito,20181201000000,24046363,9130590,,caderno_mar24.zip
CNPJ_Razao_Conflito,20190301000000,24212147,9051784,,caderno_mar24.zip
CNPJ_Razao_Conflito,20190601000000,24434006,9053914,,caderno_mar24.zip
CNPJ_Razao_Conflito,20190901000000,24861374,9044007,,caderno_mar24.zip
CNPJ_Razao_Conflito,20191201000000,25426316,9043310,,caderno_mar24.zip
CNPJ_Razao_Conflito,20200301000000,25522154,9006910,,caderno_mar24.zip
CNPJ_Razao_Conflito,20200601000000,24746954,8942538,,caderno_mar24.zip
CNPJ_Razao_Conflito,20200901000000,25462492,9004291,,caderno_mar24.zip
CNPJ_Razao_Conflito,20201201000000,26038882,9041739,,caderno_mar24.zip
CNPJ_Razao_Conflito,20210301000000,26444376,9001241,,caderno_mar24.zip
CNPJ_Razao_Conflito,20210601000000,26868182,8948251,,caderno_mar24.zip
CNPJ_Razao_Conflito,20210901000000,27754704,8891287,,caderno_mar24.zip
CNPJ_Razao_Conflito,20211201000000,28273256,8890113,,caderno_mar24.zip
CNPJ_Razao_Conflito,20220301000000,40154493,8885477,,caderno_mar24.zip
CNPJ_Razao_Conflito,20220601000000,40614659,8973088,,caderno_mar24.zip
CNPJ_Razao_Conflito,20220901000000,41071771,8969652,,caderno_mar24.zip
CNPJ_Razao_Conflito,20221201000000,41387805,8938831,,caderno_mar24.zip
CNPJ_Razao_Conflito,20230301000000,41530252,8888082,,caderno_mar24.zip
CNPJ_Razao_Conflito,20230601000000,41394219,8876110,,caderno_mar24.zip
CNPJ_Razao_Conflito,20230901000000,41818784,8839380,,caderno_mar24.zip
CNPJ_Razao_Conflito,20231201000000,42002535,8814404,,caderno_mar24.zip
CNPJ_Razao_Conflito,20151201000000,9735173,3735680,,caderno_mar24.zip
CNPJ_Razao_Conflito,20160301000000,20443744,3567887,,caderno_mar24.zip
CNPJ_Razao_Conflito,20160601000000,20663856,3595602,,caderno_mar24.zip
CNPJ_Razao_Conflito,20160901000000,20858519,3719083,,caderno_mar24.zip
CNPJ_Razao_Conflito,20161201000000,21181491,3855960,,caderno_mar24.zip
CNPJ_Razao_Conflito,20170301000000,21499200,3916869,,caderno_mar24.zip
CNPJ_Razao_Conflito,20170601000000,21617290,3909179,,caderno_mar24.zip
CNPJ_Razao_Conflito,20170901000000,21979881,3960838,,caderno_mar24.zip
CNPJ_Razao_Conflito,20171201000000,22271134,3956910,,caderno_mar24.zip
CNPJ_Razao_Conflito,20180301000000,22419447,3967964,,caderno_mar24.zip
CNPJ_Razao_Conflito,20180601000000,23263131,4063055,,caderno_mar24.zip
CNPJ_Razao_Conflito,20180901000000,23848439,4176433,,caderno_mar24.zip
CNPJ_Razao_Conflito,20181201000000,24046363,4295796,,caderno_mar24.zip
CNPJ_Razao_Conflito,20190301000000,24212147,4307873,,caderno_mar24.zip
CNPJ_Razao_Conflito,20190601000000,24434006,4269414,,caderno_mar24.zip
CNPJ_Razao_Conflito,20190901000000,24861374,4274225,,caderno_mar24.zip
CNPJ_Razao_Conflito,20191201000000,25426316,4317686,,caderno_mar24.zip
CNPJ_Razao_Conflito,20200301000000,25522154,4254840,,caderno_mar24.zip
CNPJ_Razao_Conflito,20200601000000,24746954,3991001,,caderno_mar24.zip
CNPJ_Razao_Conflito,20200901000000,25462492,4317861,,caderno_mar24.zip
CNPJ_Razao_Conflito,20201201000000,26038882,4529509,,caderno_mar24.zip
CNPJ_Razao_Conflito,20210301000000,26444376,4654279,,caderno_mar24.zip
CNPJ_Razao_Conflito,20210601000000,26868182,4758883,,caderno_mar24.zip
CNPJ_Razao_Conflito,20210901000000,27754704,4992270,,caderno_mar24.zip
CNPJ_Razao_Conflito,20211201000000,28273256,5065324,,caderno_mar24.zip
CNPJ_Razao_Conflito,20220301000000,40154493,5096320,,caderno_mar24.zip
CNPJ_Razao_Conflito,20220601000000,40614659,5165608,,caderno_mar24.zip
CNPJ_Razao_Conflito,20220901000000,41071771,5298047,,caderno_mar24.zip
CNPJ_Razao_Conflito,20221201000000,41387805,5309471,,caderno_mar24.zip
CNPJ_Razao_Conflito,20230301000000,41530252,5312819,,caderno_mar24.zip
CNPJ_Razao_Conflito,20230601000000,41394219,5358617,,caderno_mar24.zip
CNPJ_Razao_Conflito,20230901000000,41818784,5455827,,caderno_mar24.zip
CNPJ_Razao_Conflito,20231201000000,42002535,5583697,,caderno_mar24.zip
CNPJ_Razao_Conflito,20151201000000,9735173,364,,caderno_mar24.zip
CNPJ_Razao_Conflito,20161201000000,21181491,343,,caderno_mar24.zip
CNPJ_Razao_Conflito,20171201000000,22271134,334,,caderno_mar24.zip
CNPJ_Razao_Conflito,20181201000000,24046363,306,,caderno_mar24.zip
CNPJ_Razao_Conflito,20191201000000,25426316,295,,caderno_mar24.zip
CNPJ_Razao_Conflito,20201201000000,26038882,274,,caderno_mar24.zip
CNPJ_Razao_Conflito,20211201000000,28273256,271,,caderno_mar24.zip
CNPJ_Razao_Conflito,20221201000000,41387805,254,,caderno_mar24.zip
